image,data,object_id,url,html_text,type,is_read,text,user_id,sound,title,object_type,badge,read,time,objects,badge_name,date
https://d1zfszn0v5ya99.cloudfront.net/user/55844046/profile_picture/62d0f5559ce65_large.png,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""JonsJoaquin commented the episode S02 | E08 of Jujutsu Kaisen"",""notification_id"":""episode-commented"",""url"":""tvst://show/377543/episode/9816826/comment/d933095d-e735-4187-adbb-1bb1e0b4dc3d"",""web_url"":""https://www.tvtime.com/show/377543/episode/9816826/comment/d933095d-e735-4187-adbb-1bb1e0b4dc3d""}",46e0ae75-8b64-4f09-8457-0b8b59abc0ed,tvst://show/377543/episode/9816826/comment/d933095d-e735-4187-adbb-1bb1e0b4dc3d,<a href='tvst://user/55844046/profile'>JonsJoaquin</a> commented the episode <a href='tvst://show/377543/episode/9816826/detail'>S02 | E08</a> of Jujutsu Kaisen,episode-commented,true,JonsJoaquin commented the episode S02 | E08 of Jujutsu Kaisen,13991889,notif.caf,,episode,1,,1694984166521,,,
https://d1zfszn0v5ya99.cloudfront.net/user/55844046/profile_picture/62d0f5559ce65_large.png,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""JonsJoaquin commented the episode S02 | E08 of Jujutsu Kaisen"",""notification_id"":""episode-commented"",""thumbnail"":""https://d12qk6n9ersps4.cloudfront.net/46e0ae75-8b64-4f09-8457-0b8b59abc0ed/fbd0dfa5-0626-4064-bed4-4d53de8bb18c/807e4c74-e809-4176-940e-98e35adf6a4f.jpeg"",""url"":""tvst://show/377543/episode/9816826/comment/fbd0dfa5-0626-4064-bed4-4d53de8bb18c"",""web_url"":""https://www.tvtime.com/show/377543/episode/9816826/comment/fbd0dfa5-0626-4064-bed4-4d53de8bb18c""}",46e0ae75-8b64-4f09-8457-0b8b59abc0ed,tvst://show/377543/episode/9816826/comment/fbd0dfa5-0626-4064-bed4-4d53de8bb18c,<a href='tvst://user/55844046/profile'>JonsJoaquin</a> commented the episode <a href='tvst://show/377543/episode/9816826/detail'>S02 | E08</a> of Jujutsu Kaisen,episode-commented,true,JonsJoaquin commented the episode S02 | E08 of Jujutsu Kaisen,13991889,notif.caf,,episode,1,,1694984191787,,,
https://d1zfszn0v5ya99.cloudfront.net/user/55844046/profile_picture/62d0f5559ce65_large.png,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""JonsJoaquin commented the episode S02 | E13 of Jujutsu Kaisen"",""notification_id"":""episode-commented"",""thumbnail"":""https://d12qk6n9ersps4.cloudfront.net/f87b218e-e287-4033-858b-5b963b2da76a/a2621f29-2a75-4c45-859d-7b2e48014409/b5379177-392e-4040-a6aa-94e0b6b5169c.png"",""url"":""tvst://show/377543/episode/9816831/comment/a2621f29-2a75-4c45-859d-7b2e48014409"",""web_url"":""https://www.tvtime.com/show/377543/episode/9816831/comment/a2621f29-2a75-4c45-859d-7b2e48014409""}",f87b218e-e287-4033-858b-5b963b2da76a,tvst://show/377543/episode/9816831/comment/a2621f29-2a75-4c45-859d-7b2e48014409,<a href='tvst://user/55844046/profile'>JonsJoaquin</a> commented the episode <a href='tvst://show/377543/episode/9816831/detail'>S02 | E13</a> of Jujutsu Kaisen,episode-commented,true,JonsJoaquin commented the episode S02 | E13 of Jujutsu Kaisen,13991889,notif.caf,,episode,1,,1697859938354,,,
https://d1qhxojdkstxv7.cloudfront.net/355774/62597874/new/marathon-0.png,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-gamification"",""loc-key"":""You have just unlocked the Marathoner badge!"",""notification_id"":""badge-unlocked"",""url"":""tvst://user/13991889/badges?badge_id=355774-marathoner-3-within-24-bd"",""web_url"":""https://www.tvtime.com/user/13991889/profile#tab-rewards""}",355774-marathoner-3-within-24-bd,tvst://user/13991889/badges?badge_id=355774-marathoner-3-within-24-bd,You have just unlocked the Marathoner badge!,badge-unlocked,true,You have just unlocked the Marathoner badge!,13991889,notif.caf,,badge,1,,1700355544155,,,
https://d1zfszn0v5ya99.cloudfront.net/user/55844046/profile_picture/62d0f5559ce65_large.png,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""JonsJoaquin commented the episode S04 | E30 of Attack on Titan"",""notification_id"":""episode-commented"",""thumbnail"":""https://d12qk6n9ersps4.cloudfront.net/697f6d5d-4533-40fc-8902-d1c1eee6df0d/d86ad16a-f612-4e31-a22f-c859d5b2abb9/599ae045-4b3f-47b5-82e2-3b5513bf16ae.png"",""url"":""tvst://show/267440/episode/9644229/comment/d86ad16a-f612-4e31-a22f-c859d5b2abb9"",""web_url"":""https://www.tvtime.com/show/267440/episode/9644229/comment/d86ad16a-f612-4e31-a22f-c859d5b2abb9""}",697f6d5d-4533-40fc-8902-d1c1eee6df0d,tvst://show/267440/episode/9644229/comment/d86ad16a-f612-4e31-a22f-c859d5b2abb9,<a href='tvst://user/55844046/profile'>JonsJoaquin</a> commented the episode <a href='tvst://show/267440/episode/9644229/detail'>S04 | E30</a> of Attack on Titan,episode-commented,true,JonsJoaquin commented the episode S04 | E30 of Attack on Titan,13991889,notif.caf,,episode,1,,1700368806503,,,
https://d1zfszn0v5ya99.cloudfront.net/user/55844046/profile_picture/62d0f5559ce65_large.png,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""JonsJoaquin commented the episode S02 | E18 of Jujutsu Kaisen"",""notification_id"":""episode-commented"",""thumbnail"":""https://d12qk6n9ersps4.cloudfront.net/60633435-dc28-4cd9-bd45-bc6cc441c8cd/bbfd80bd-0c28-4ed8-913a-a7d6ee728883/53b85d03-cd54-4e36-bc96-d58eb485a577.jpeg"",""url"":""tvst://show/377543/episode/9879038/comment/bbfd80bd-0c28-4ed8-913a-a7d6ee728883"",""web_url"":""https://www.tvtime.com/show/377543/episode/9879038/comment/bbfd80bd-0c28-4ed8-913a-a7d6ee728883""}",60633435-dc28-4cd9-bd45-bc6cc441c8cd,tvst://show/377543/episode/9879038/comment/bbfd80bd-0c28-4ed8-913a-a7d6ee728883,<a href='tvst://user/55844046/profile'>JonsJoaquin</a> commented the episode <a href='tvst://show/377543/episode/9879038/detail'>S02 | E18</a> of Jujutsu Kaisen,episode-commented,true,JonsJoaquin commented the episode S02 | E18 of Jujutsu Kaisen,13991889,notif.caf,,episode,1,,1700945198786,,,
https://d1qhxojdkstxv7.cloudfront.net/first-xp/serial-watcher-03.png,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-gamification"",""loc-key"":""You have just unlocked the Serial watcher badge!"",""notification_id"":""badge-unlocked"",""url"":""tvst://user/13991889/badges?badge_id=serial-watcher-30-bd    "",""web_url"":""https://www.tvtime.com/user/13991889/profile#tab-rewards""}",serial-watcher-30-bd    ,tvst://user/13991889/badges?badge_id=serial-watcher-30-bd    ,You have just unlocked the Serial watcher badge!,badge-unlocked,true,You have just unlocked the Serial watcher badge!,13991889,notif.caf,,badge,1,,1701357949023,,,
https://d1qhxojdkstxv7.cloudfront.net/425416/63242897/new/marathon-1.png,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-gamification"",""loc-key"":""You have just unlocked the Marathoner badge!"",""notification_id"":""badge-unlocked"",""url"":""tvst://user/13991889/badges?badge_id=425416-marathoner-5-within-24-bd"",""web_url"":""https://www.tvtime.com/user/13991889/profile#tab-rewards""}",425416-marathoner-5-within-24-bd,tvst://user/13991889/badges?badge_id=425416-marathoner-5-within-24-bd,You have just unlocked the Marathoner badge!,badge-unlocked,true,You have just unlocked the Marathoner badge!,13991889,notif.caf,,badge,1,,1701460338303,,,
https://d1qhxojdkstxv7.cloudfront.net/247808/964274/new/marathon-1.png,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-gamification"",""loc-key"":""You have just unlocked the Marathoner badge!"",""notification_id"":""badge-unlocked"",""url"":""tvst://user/13991889/badges?badge_id=247808-marathoner-5-within-24-bd"",""web_url"":""https://www.tvtime.com/user/13991889/profile#tab-rewards""}",247808-marathoner-5-within-24-bd,tvst://user/13991889/badges?badge_id=247808-marathoner-5-within-24-bd,You have just unlocked the Marathoner badge!,badge-unlocked,true,You have just unlocked the Marathoner badge!,13991889,notif.caf,,badge,1,,1701462967352,,,
https://d1zfszn0v5ya99.cloudfront.net/user/55844046/profile_picture/62d0f5559ce65_large.png,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""JonsJoaquin commented the movie Freaky Friday"",""notification_id"":""movie-commented"",""thumbnail"":""https://media.tenor.com/v_qw9QsEhCAAAAAC/freaky-friday-jaymarty.gif"",""url"":""tvst://movie/e9125678-68eb-4f9b-a16f-67ad7372e4da/comment/2af36b09-b4c0-47c7-a9c1-e100df35f6a7"",""web_url"":""https://www.tvtime.com/movie/e9125678-68eb-4f9b-a16f-67ad7372e4da/comment/2af36b09-b4c0-47c7-a9c1-e100df35f6a7""}",e9125678-68eb-4f9b-a16f-67ad7372e4da,tvst://movie/e9125678-68eb-4f9b-a16f-67ad7372e4da/comment/2af36b09-b4c0-47c7-a9c1-e100df35f6a7,<a href='tvst://user/55844046/profile'>JonsJoaquin</a> commented the movie <a href='tvst://movie/e9125678-68eb-4f9b-a16f-67ad7372e4da/detail'>Freaky Friday</a>,movie-commented,true,JonsJoaquin commented the movie Freaky Friday,13991889,notif.caf,,movie,1,,1701483493245,,,
https://d1qhxojdkstxv7.cloudfront.net/425416/63242897/new/marathon-0.png,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-gamification"",""loc-key"":""You have just unlocked the Marathoner badge!"",""notification_id"":""badge-unlocked"",""url"":""tvst://user/13991889/badges?badge_id=425416-marathoner-3-within-24-bd"",""web_url"":""https://www.tvtime.com/user/13991889/profile#tab-rewards""}",425416-marathoner-3-within-24-bd,tvst://user/13991889/badges?badge_id=425416-marathoner-3-within-24-bd,You have just unlocked the Marathoner badge!,badge-unlocked,true,You have just unlocked the Marathoner badge!,13991889,notif.caf,,badge,1,,1701855757082,,,
https://d1zfszn0v5ya99.cloudfront.net/user/55844046/profile_picture/62d0f5559ce65_large.png,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""JonsJoaquin commented the episode S02 | E08 of SPY x FAMILY"",""notification_id"":""episode-commented"",""thumbnail"":""https://d12qk6n9ersps4.cloudfront.net/829dbc44-3cc7-4069-ba6d-260817b95c64/dba57d82-e201-4f91-9a57-43421a9df9ba/56fd25fd-fdc4-4bcc-a955-dd63f750779e.png"",""url"":""tvst://show/405920/episode/10075716/comment/dba57d82-e201-4f91-9a57-43421a9df9ba"",""web_url"":""https://www.tvtime.com/show/405920/episode/10075716/comment/dba57d82-e201-4f91-9a57-43421a9df9ba""}",829dbc44-3cc7-4069-ba6d-260817b95c64,tvst://show/405920/episode/10075716/comment/dba57d82-e201-4f91-9a57-43421a9df9ba,<a href='tvst://user/55844046/profile'>JonsJoaquin</a> commented the episode <a href='tvst://show/405920/episode/10075716/detail'>S02 | E08</a> of SPY x FAMILY,episode-commented,true,JonsJoaquin commented the episode S02 | E08 of SPY x FAMILY,13991889,notif.caf,,episode,1,,1702961188412,,,
https://d1zfszn0v5ya99.cloudfront.net/user/55844046/profile_picture/62d0f5559ce65_large.png,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""JonsJoaquin commented the episode S02 | E08 of SPY x FAMILY"",""notification_id"":""episode-commented"",""thumbnail"":""https://d12qk6n9ersps4.cloudfront.net/829dbc44-3cc7-4069-ba6d-260817b95c64/50d902e5-0c2d-4099-9ab9-b3a4ac4393d9/f268646d-3d42-42b0-a353-3cec4d390306.png"",""url"":""tvst://show/405920/episode/10075716/comment/50d902e5-0c2d-4099-9ab9-b3a4ac4393d9"",""web_url"":""https://www.tvtime.com/show/405920/episode/10075716/comment/50d902e5-0c2d-4099-9ab9-b3a4ac4393d9""}",829dbc44-3cc7-4069-ba6d-260817b95c64,tvst://show/405920/episode/10075716/comment/50d902e5-0c2d-4099-9ab9-b3a4ac4393d9,<a href='tvst://user/55844046/profile'>JonsJoaquin</a> commented the episode <a href='tvst://show/405920/episode/10075716/detail'>S02 | E08</a> of SPY x FAMILY,episode-commented,true,JonsJoaquin commented the episode S02 | E08 of SPY x FAMILY,13991889,notif.caf,,episode,1,,1702961646778,,,
https://d1zfszn0v5ya99.cloudfront.net/user/55844046/profile_picture/62d0f5559ce65_large.png,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""JonsJoaquin commented the movie Guardians of the Galaxy Vol. 3"",""notification_id"":""movie-commented"",""thumbnail"":""https://media.tenor.com/jVXiC8O_OB8AAAAC/gotg-family.gif"",""url"":""tvst://movie/40b1a8ca-b35c-451f-9dfd-2c4186bae401/comment/27563a9e-2744-40fb-9bfc-8d4d09e55bab"",""web_url"":""https://www.tvtime.com/movie/40b1a8ca-b35c-451f-9dfd-2c4186bae401/comment/27563a9e-2744-40fb-9bfc-8d4d09e55bab""}",40b1a8ca-b35c-451f-9dfd-2c4186bae401,tvst://movie/40b1a8ca-b35c-451f-9dfd-2c4186bae401/comment/27563a9e-2744-40fb-9bfc-8d4d09e55bab,<a href='tvst://user/55844046/profile'>JonsJoaquin</a> commented the movie <a href='tvst://movie/40b1a8ca-b35c-451f-9dfd-2c4186bae401/detail'>Guardians of the Galaxy Vol. 3</a>,movie-commented,true,JonsJoaquin commented the movie Guardians of the Galaxy Vol. 3,13991889,notif.caf,,movie,1,,1703372092255,,,
https://d1zfszn0v5ya99.cloudfront.net/user/55844046/profile_picture/62d0f5559ce65_large.png,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""JonsJoaquin commented the movie Guardians of the Galaxy Vol. 3"",""notification_id"":""movie-commented"",""thumbnail"":""https://media.tenor.com/YHaNYbOeS9EAAAAC/rocket-raccoon-lylla.gif"",""url"":""tvst://movie/40b1a8ca-b35c-451f-9dfd-2c4186bae401/comment/cde6c405-cac4-4bc5-8987-bd075698c67d"",""web_url"":""https://www.tvtime.com/movie/40b1a8ca-b35c-451f-9dfd-2c4186bae401/comment/cde6c405-cac4-4bc5-8987-bd075698c67d""}",40b1a8ca-b35c-451f-9dfd-2c4186bae401,tvst://movie/40b1a8ca-b35c-451f-9dfd-2c4186bae401/comment/cde6c405-cac4-4bc5-8987-bd075698c67d,<a href='tvst://user/55844046/profile'>JonsJoaquin</a> commented the movie <a href='tvst://movie/40b1a8ca-b35c-451f-9dfd-2c4186bae401/detail'>Guardians of the Galaxy Vol. 3</a>,movie-commented,true,JonsJoaquin commented the movie Guardians of the Galaxy Vol. 3,13991889,notif.caf,,movie,1,,1703372273605,,,
https://d1zfszn0v5ya99.cloudfront.net/user/55844046/profile_picture/62d0f5559ce65_large.png,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""JonsJoaquin commented the movie My Neighbor Totoro"",""notification_id"":""movie-commented"",""thumbnail"":""https://media.tenor.com/l8fBqTD56TMAAAAC/totoro.gif"",""url"":""tvst://movie/fe58d6ce-6230-4486-8986-811ce0fe4c9e/comment/1b497bb8-241c-43b0-8ec9-aa6c8cc065b0"",""web_url"":""https://www.tvtime.com/movie/fe58d6ce-6230-4486-8986-811ce0fe4c9e/comment/1b497bb8-241c-43b0-8ec9-aa6c8cc065b0""}",fe58d6ce-6230-4486-8986-811ce0fe4c9e,tvst://movie/fe58d6ce-6230-4486-8986-811ce0fe4c9e/comment/1b497bb8-241c-43b0-8ec9-aa6c8cc065b0,<a href='tvst://user/55844046/profile'>JonsJoaquin</a> commented the movie <a href='tvst://movie/fe58d6ce-6230-4486-8986-811ce0fe4c9e/detail'>My Neighbor Totoro</a>,movie-commented,true,JonsJoaquin commented the movie My Neighbor Totoro,13991889,notif.caf,,movie,1,,1703743030049,,,
https://d1qhxojdkstxv7.cloudfront.net/413033/62950737/new/marathon-0.png,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-gamification"",""loc-key"":""You have just unlocked the Marathoner badge!"",""notification_id"":""badge-unlocked"",""url"":""tvst://user/13991889/badges?badge_id=413033-marathoner-3-within-24-bd"",""web_url"":""https://www.tvtime.com/user/13991889/profile#tab-rewards""}",413033-marathoner-3-within-24-bd,tvst://user/13991889/badges?badge_id=413033-marathoner-3-within-24-bd,You have just unlocked the Marathoner badge!,badge-unlocked,true,You have just unlocked the Marathoner badge!,13991889,notif.caf,,badge,1,,1704081816453,,,
https://d1qhxojdkstxv7.cloudfront.net/413033/62950737/new/marathon-1.png,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-gamification"",""loc-key"":""You have just unlocked the Marathoner badge!"",""notification_id"":""badge-unlocked"",""url"":""tvst://user/13991889/badges?badge_id=413033-marathoner-5-within-24-bd"",""web_url"":""https://www.tvtime.com/user/13991889/profile#tab-rewards""}",413033-marathoner-5-within-24-bd,tvst://user/13991889/badges?badge_id=413033-marathoner-5-within-24-bd,You have just unlocked the Marathoner badge!,badge-unlocked,true,You have just unlocked the Marathoner badge!,13991889,notif.caf,,badge,1,,1704334268447,,,
https://d1zfszn0v5ya99.cloudfront.net/user/55844046/profile_picture/62d0f5559ce65_large.png,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""JonsJoaquin commented the episode S02 | E23 of Jujutsu Kaisen"",""notification_id"":""episode-commented"",""thumbnail"":""https://d12qk6n9ersps4.cloudfront.net/5495f7ed-b8b3-4592-a275-a867d62f6de6/b7804cd6-11d0-4695-9916-c5664e5a6c1e/217cfbb2-7a63-45d1-bb73-1a20d09091d5.jpeg"",""url"":""tvst://show/377543/episode/9879043/comment/b7804cd6-11d0-4695-9916-c5664e5a6c1e"",""web_url"":""https://www.tvtime.com/show/377543/episode/9879043/comment/b7804cd6-11d0-4695-9916-c5664e5a6c1e""}",5495f7ed-b8b3-4592-a275-a867d62f6de6,tvst://show/377543/episode/9879043/comment/b7804cd6-11d0-4695-9916-c5664e5a6c1e,<a href='tvst://user/55844046/profile'>JonsJoaquin</a> commented the episode <a href='tvst://show/377543/episode/9879043/detail'>S02 | E23</a> of Jujutsu Kaisen,episode-commented,true,JonsJoaquin commented the episode S02 | E23 of Jujutsu Kaisen,13991889,notif.caf,,episode,1,,1704381295786,,,
https://d1zfszn0v5ya99.cloudfront.net/user/55844046/profile_picture/62d0f5559ce65_large.png,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""JonsJoaquin commented the episode S02 | E06 of Demon Slayer: Kimetsu no Yaiba"",""notification_id"":""episode-commented"",""thumbnail"":""https://media.tenor.com/CLPjZy0cBpoAAAAC/demon-slayer-akaza.gif"",""url"":""tvst://show/348545/episode/8747427/comment/904e25e1-3156-43de-b2dd-d46ababf845e"",""web_url"":""https://www.tvtime.com/show/348545/episode/8747427/comment/904e25e1-3156-43de-b2dd-d46ababf845e""}",857fe15d-e63e-471a-901f-0ff5ed078b61,tvst://show/348545/episode/8747427/comment/904e25e1-3156-43de-b2dd-d46ababf845e,<a href='tvst://user/55844046/profile'>JonsJoaquin</a> commented the episode <a href='tvst://show/348545/episode/8747427/detail'>S02 | E06</a> of Demon Slayer: Kimetsu no Yaiba,episode-commented,true,JonsJoaquin commented the episode S02 | E06 of Demon Slayer: Kimetsu no Yaiba,13991889,notif.caf,,episode,1,,1704601335060,,,
https://d1zfszn0v5ya99.cloudfront.net/user/55844046/profile_picture/62d0f5559ce65_large.png,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""JonsJoaquin commented the episode S02 | E07 of Demon Slayer: Kimetsu no Yaiba"",""notification_id"":""episode-commented"",""thumbnail"":""https://media.tenor.com/LTgIH3I--f0AAAAC/demon-se-demon-slayer.gif"",""url"":""tvst://show/348545/episode/8747428/comment/805942c4-5795-473f-ab1e-d36453c1b9a9"",""web_url"":""https://www.tvtime.com/show/348545/episode/8747428/comment/805942c4-5795-473f-ab1e-d36453c1b9a9""}",b3016bd5-8f50-4ff9-ae93-417df1891627,tvst://show/348545/episode/8747428/comment/805942c4-5795-473f-ab1e-d36453c1b9a9,<a href='tvst://user/55844046/profile'>JonsJoaquin</a> commented the episode <a href='tvst://show/348545/episode/8747428/detail'>S02 | E07</a> of Demon Slayer: Kimetsu no Yaiba,episode-commented,true,JonsJoaquin commented the episode S02 | E07 of Demon Slayer: Kimetsu no Yaiba,13991889,notif.caf,,episode,1,,1704602282662,,,
https://d1qhxojdkstxv7.cloudfront.net/347734/62101331/new/marathon-0.png,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-gamification"",""loc-key"":""You have just unlocked the Marathoner badge!"",""notification_id"":""badge-unlocked"",""url"":""tvst://user/13991889/badges?badge_id=347734-marathoner-3-within-24-bd"",""web_url"":""https://www.tvtime.com/user/13991889/profile#tab-rewards""}",347734-marathoner-3-within-24-bd,tvst://user/13991889/badges?badge_id=347734-marathoner-3-within-24-bd,You have just unlocked the Marathoner badge!,badge-unlocked,true,You have just unlocked the Marathoner badge!,13991889,notif.caf,,badge,1,,1704690567006,,,
https://d1zfszn0v5ya99.cloudfront.net/user/55844046/profile_picture/62d0f5559ce65_large.png,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""JonsJoaquin commented the episode S01 | E01 of Peaky Blinders"",""notification_id"":""episode-commented"",""thumbnail"":""https://d12qk6n9ersps4.cloudfront.net/4eb9a98f-8f1d-4fd9-8452-775d97460cfe/01afdc77-1ca8-471d-8def-112889b73966/85c9693e-9189-4a1f-b2a0-59199c2a98bd.png"",""url"":""tvst://show/270915/episode/4645420/comment/01afdc77-1ca8-471d-8def-112889b73966"",""web_url"":""https://www.tvtime.com/show/270915/episode/4645420/comment/01afdc77-1ca8-471d-8def-112889b73966""}",4eb9a98f-8f1d-4fd9-8452-775d97460cfe,tvst://show/270915/episode/4645420/comment/01afdc77-1ca8-471d-8def-112889b73966,<a href='tvst://user/55844046/profile'>JonsJoaquin</a> commented the episode <a href='tvst://show/270915/episode/4645420/detail'>S01 | E01</a> of Peaky Blinders,episode-commented,true,JonsJoaquin commented the episode S01 | E01 of Peaky Blinders,13991889,notif.caf,,episode,1,,1704840155954,,,
https://d1zfszn0v5ya99.cloudfront.net/user/55844046/profile_picture/62d0f5559ce65_large.png,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""JonsJoaquin commented the episode S01 | E04 of Peaky Blinders"",""notification_id"":""episode-commented"",""thumbnail"":""https://d12qk6n9ersps4.cloudfront.net/14854279/medium-clean.jpg"",""url"":""tvst://show/270915/episode/4664717/comment/b216e618-93ff-469e-aad8-cd1e1f419262"",""web_url"":""https://www.tvtime.com/show/270915/episode/4664717/comment/b216e618-93ff-469e-aad8-cd1e1f419262""}",8a9f6f36-238a-4c02-a48a-31ba00671d95,tvst://show/270915/episode/4664717/comment/b216e618-93ff-469e-aad8-cd1e1f419262,<a href='tvst://user/55844046/profile'>JonsJoaquin</a> commented the episode <a href='tvst://show/270915/episode/4664717/detail'>S01 | E04</a> of Peaky Blinders,episode-commented,true,JonsJoaquin commented the episode S01 | E04 of Peaky Blinders,13991889,notif.caf,,episode,1,,1704865988651,,,
https://d1zfszn0v5ya99.cloudfront.net/user/55844046/profile_picture/62d0f5559ce65_large.png,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""JonsJoaquin commented the episode S01 | E05 of Peaky Blinders"",""notification_id"":""episode-commented"",""thumbnail"":""https://media.tenor.com/55rytZBwPmwAAAAC/arthur-shelby-thomas-shelby.gif"",""url"":""tvst://show/270915/episode/4664718/comment/f81deda1-cd70-475f-86ca-eac70c26ae9c"",""web_url"":""https://www.tvtime.com/show/270915/episode/4664718/comment/f81deda1-cd70-475f-86ca-eac70c26ae9c""}",f8aa35d0-090c-47d5-9fe6-e35de8e5b798,tvst://show/270915/episode/4664718/comment/f81deda1-cd70-475f-86ca-eac70c26ae9c,<a href='tvst://user/55844046/profile'>JonsJoaquin</a> commented the episode <a href='tvst://show/270915/episode/4664718/detail'>S01 | E05</a> of Peaky Blinders,episode-commented,true,JonsJoaquin commented the episode S01 | E05 of Peaky Blinders,13991889,notif.caf,,episode,1,,1704870971687,,,
https://d1zfszn0v5ya99.cloudfront.net/user/55844046/profile_picture/62d0f5559ce65_large.png,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""JonsJoaquin commented the episode S02 | E03 of Peaky Blinders"",""notification_id"":""episode-commented"",""thumbnail"":""https://d12qk6n9ersps4.cloudfront.net/14857645/medium-clean.jpg"",""url"":""tvst://show/270915/episode/5008790/comment/e4e0c9c6-cd2f-459c-b75b-a5d129d52b57"",""web_url"":""https://www.tvtime.com/show/270915/episode/5008790/comment/e4e0c9c6-cd2f-459c-b75b-a5d129d52b57""}",90ca6bac-e616-472d-8e21-09b050da917d,tvst://show/270915/episode/5008790/comment/e4e0c9c6-cd2f-459c-b75b-a5d129d52b57,<a href='tvst://user/55844046/profile'>JonsJoaquin</a> commented the episode <a href='tvst://show/270915/episode/5008790/detail'>S02 | E03</a> of Peaky Blinders,episode-commented,true,JonsJoaquin commented the episode S02 | E03 of Peaky Blinders,13991889,notif.caf,,episode,1,,1704957511247,,,
https://d1zfszn0v5ya99.cloudfront.net/user/55844046/profile_picture/62d0f5559ce65_large.png,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""JonsJoaquin commented the episode S01 | E06 of Peaky Blinders"",""notification_id"":""episode-commented"",""thumbnail"":""https://d12qk6n9ersps4.cloudfront.net/1bca21e2-30ff-4bde-a098-bdbeafaec25d/099b9a67-0fbf-4498-89ed-a5ada511da55/f2a8db57-260b-4f68-8fa9-5ebf39c90fe5.png"",""url"":""tvst://show/270915/episode/4678152/comment/099b9a67-0fbf-4498-89ed-a5ada511da55"",""web_url"":""https://www.tvtime.com/show/270915/episode/4678152/comment/099b9a67-0fbf-4498-89ed-a5ada511da55""}",1bca21e2-30ff-4bde-a098-bdbeafaec25d,tvst://show/270915/episode/4678152/comment/099b9a67-0fbf-4498-89ed-a5ada511da55,<a href='tvst://user/55844046/profile'>JonsJoaquin</a> commented the episode <a href='tvst://show/270915/episode/4678152/detail'>S01 | E06</a> of Peaky Blinders,episode-commented,true,JonsJoaquin commented the episode S01 | E06 of Peaky Blinders,13991889,notif.caf,,episode,1,,1704957751326,,,
